imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
image124.jpg,"(620, 940)",1,0,"(165, 94)",0.7421080791867308,0.028363074811256005,1,0,0
image124.jpg,"(620, 940)",1,1,"(186, 203)",0.0,0.028363074811256005,1,0,0
image160.jpg,"(1066, 1600)",1,0,"(0, 0)",0,-1,1,1,0
image1.jpg,"(500, 750)",1,0,"(159, 112)",0.7970749542961609,0.055850666666666667,1,0,0
image146.jpg,"(1062, 1600)",1,0,"(501, 413)",0.4983207267548165,0.06056497175141243,1,0,0
image91.jpg,"(635, 1319)",1,0,"(0, 0)",0,-1,0,0,0
image37.jpg,"(900, 1920)",1,0,"(782, 405)",0.3587848932676519,0.06560185185185186,1,0,0
image172.jpg,"(780, 1366)",1,0,"(235, 144)",0.850905902980713,0.027001914630025905,0,1,0
image236.jpg,"(474, 632)",1,0,"(147, 52)",0.043431387648236564,0.06334121134433585,1,0,0
image236.jpg,"(474, 632)",1,1,"(186, 96)",0.7325333580429948,0.06334121134433585,1,0,0
image67.jpg,"(1339, 1004)",1,0,"(824, 469)",0.8998304688413422,0.29079351005239684,1,0,0
image36.jpg,"(534, 800)",1,0,"(405, 266)",0.7529750373609343,0.18969803370786517,1,0,0
image90.jpg,"(641, 1408)",2,0,"(143, 159)",0.6736842105263158,0.03748360161679194,0,0,0
image90.jpg,"(641, 1408)",2,1,"(0, 0)",0,-1,0,0,0
image35.jpg,"(1339, 1004)",1,0,"(692, 463)",0.8740604983524011,0.21181145470396234,1,0,0
image234.jpg,"(1334, 2000)",1,0,"(602, 779)",0.8755453501722158,0.15386394302848574,1,0,1
image22.jpg,"(447, 605)",1,0,"(218, 185)",0.6895663374838986,0.1099598794534731,1,0,0
image167.jpg,"(375, 667)",1,0,"(0, 0)",0,-1,0,0,0
image222.jpg,"(750, 1000)",1,0,"(380, 177)",0.8435193789974307,0.088672,0,0,0
image202.jpg,"(364, 626)",1,0,"(188, 159)",0.7579147319544112,0.12165151142786926,0,0,0
image23.jpg,"(800, 600)",1,0,"(369, 328)",0.8231099774639314,0.269025,1,0,0
image209.jpg,"(1840, 3264)",1,0,"(506, 427)",0.7409906173385684,0.02663959265771526,0,0,0
image201.jpg,"(1366, 2048)",1,0,"(0, 0)",0,-1,1,0,1
image229.jpg,"(900, 1200)",1,0,"(0, 0)",0,-1,0,0,0
image141.jpg,"(400, 700)",1,0,"(187, 152)",0.5445009784735813,0.1775,1,0,0
image87.jpg,"(2848, 4272)",1,0,"(1030, 585)",0.8715415140043578,0.05130620936434794,1,0,0
image69.jpg,"(1339, 1004)",1,0,"(682, 489)",0.757137686077553,0.32779263825950866,1,0,0
image58.jpg,"(751, 743)",1,0,"(567, 392)",0.8130846145575744,0.3236976091097917,1,0,0
image80.jpg,"(783, 721)",1,0,"(570, 444)",0.8835760846438035,0.41063125395231187,1,0,0
image190.jpg,"(768, 1024)",2,0,"(303, 106)",0.7820053102674295,0.040926615397135414,1,0,0
image190.jpg,"(768, 1024)",2,1,"(0, 0)",0,-1,1,0,0
image150.jpg,"(567, 800)",1,0,"(566, 225)",0.8153064568993773,0.22873015873015873,0,1,0
image244.jpg,"(1000, 1500)",1,0,"(478, 400)",0.42760530823255016,0.05436933333333333,1,0,0
image130.jpg,"(600, 753)",1,0,"(300, 175)",0.7126245847176079,0.08268038955289951,1,0,0
image132.jpg,"(800, 1200)",1,0,"(339, 237)",0.7390227316883622,0.06433958333333334,0,0,0
image215.jpg,"(680, 1024)",1,0,"(301, 328)",0.473117413796574,0.06688735064338236,0,1,0
image149.jpg,"(534, 1366)",1,0,"(362, 304)",0.6959309939935872,0.10485520478611106,1,1,0
image168.jpg,"(563, 1004)",1,0,"(424, 291)",0.8475342465753425,0.1849086778994148,0,0,0
image101.jpg,"(330, 620)",1,0,"(96, 58)",0.7852955157661227,0.02636852394916911,1,0,0
image48.jpg,"(412, 550)",1,0,"(274, 124)",0.9245562130177515,0.16224624889673434,0,0,0
image26.jpg,"(753, 1004)",1,0,"(414, 257)",0.9051805511854745,0.12983127251948381,1,0,0
image231.jpg,"(385, 624)",1,0,"(189, 147)",0.8488128491620112,0.10202297702297702,1,0,0
image143.jpg,"(1456, 2592)",2,0,"(625, 537)",0.7331990337257044,0.07188273724732058,1,0,1
image143.jpg,"(1456, 2592)",2,1,"(0, 0)",0,-1,1,0,1
image110.jpg,"(533, 800)",1,0,"(285, 185)",0.7948525233267951,0.10384615384615385,1,0,0
image52.jpg,"(1600, 900)",1,0,"(670, 391)",0.9272258501609049,0.1722,1,0,0
image186.jpg,"(1200, 1920)",1,0,"(730, 491)",0.8288039549342142,0.128890625,0,0,0
image238.jpg,"(2048, 1536)",1,0,"(0, 0)",0,-1,1,0,0
image260.jpg,"(552, 1128)",1,0,"(158, 343)",0.6458848463440481,0.09098121595230753,1,0,0
image250.jpg,"(683, 1024)",1,0,"(259, 199)",0.6346153846153846,0.04663908080161054,0,1,0
image2.jpg,"(1339, 1004)",1,0,"(387, 570)",0.793568156125424,0.19320775151819905,1,1,0
image192.jpg,"(900, 1200)",1,0,"(0, 0)",0,-1,1,0,0
image95.jpg,"(797, 1080)",1,0,"(509, 276)",0.8053547150078438,0.13587992007063526,1,0,0
image109.jpg,"(900, 1200)",1,0,"(419, 308)",0.5292649098474341,0.06310648148148149,1,0,0
image213.jpg,"(755, 1058)",1,0,"(390, 284)",0.8913862846398661,0.13419046307540156,1,0,0
image81.jpg,"(391, 420)",1,0,"(305, 203)",0.8274153974353039,0.3380221653878943,1,0,0
image208.jpg,"(350, 800)",1,0,"(0, 0)",0,-1,1,1,0
image128.jpg,"(640, 1000)",2,0,"(166, 101)",0.7957045573598743,0.021215625,1,0,0
image128.jpg,"(640, 1000)",2,1,"(0, 0)",0,-1,1,0,0
image181.jpg,"(600, 800)",1,0,"(254, 175)",0.806040195545899,0.07885,0,0,0
image144.jpg,"(677, 1200)",1,0,"(323, 267)",0.757177450907822,0.09694731659281142,1,0,0
image211.jpg,"(470, 940)",1,0,"(0, 0)",0,-1,0,0,0
image5.jpg,"(338, 600)",1,0,"(186, 149)",0.8448985096769843,0.12985207100591717,1,1,0
image207.jpg,"(536, 804)",1,0,"(0, 0)",0,-1,1,1,0
image41.jpg,"(665, 1024)",1,0,"(477, 196)",0.7687760778859527,0.11483053336466166,0,0,0
image176.jpg,"(444, 700)",1,0,"(130, 55)",0.6581142908405849,0.03513513513513514,0,0,0
image194.jpg,"(720, 1280)",1,0,"(389, 280)",0.8148918696961401,0.096240234375,1,0,1
image8.jpg,"(753, 1004)",1,0,"(467, 289)",0.5480066731864466,0.10439649106098844,1,0,0
image138.jpg,"(683, 1024)",1,0,"(701, 423)",0.7334502499596839,0.3107813643850659,1,0,0
image125.jpg,"(960, 960)",1,0,"(518, 338)",0.8158596782696209,0.17819661458333333,1,0,0
image243.jpg,"(576, 1024)",1,0,"(246, 354)",0.7731310942578549,0.114044189453125,1,0,0
image152.jpg,"(900, 1600)",1,0,"(359, 275)",0.8439040025642053,0.05842708333333333,1,0,1
image131.jpg,"(3000, 4000)",1,0,"(1223, 698)",0.656606777188701,0.04668666666666667,1,0,0
image131.jpg,"(3000, 4000)",1,1,"(1896, 829)",0.0,0.04668666666666667,1,0,0
image203.jpg,"(1242, 2577)",1,0,"(478, 575)",0.5278466423103688,0.045263532162690266,0,0,0
image113.jpg,"(720, 1280)",1,0,"(366, 445)",0.06141759350137725,0.0763650173611111,0,0,0
image113.jpg,"(720, 1280)",1,1,"(545, 238)",0.5440096862691005,0.0763650173611111,0,0,0
image159.jpg,"(362, 643)",1,0,"(242, 184)",0.8529863196529863,0.16303927549556207,0,0,0
image169.jpg,"(720, 960)",2,0,"(247, 362)",0.5200951546262677,0.2199074074074074,0,0,0
image169.jpg,"(720, 960)",2,1,"(125, 71)",0.7091932457786116,0.018158275462962965,0,0,0
image147.jpg,"(669, 800)",1,0,"(367, 175)",0.7464797430830039,0.08946188340807175,0,0,0
image198.jpg,"(596, 958)",1,0,"(305, 189)",0.9134921149977286,0.10384469882725476,0,0,0
image235.jpg,"(666, 1000)",1,0,"(277, 159)",0.7253597122302158,0.047896396396396396,0,0,0
image99.jpg,"(1000, 1400)",1,0,"(424, 317)",0.8252320001039049,0.10366142857142857,0,0,1
image78.jpg,"(751, 723)",1,0,"(564, 374)",0.8218835340119166,0.47287986695471046,1,0,0
image158.jpg,"(900, 1200)",1,0,"(433, 230)",0.735657275393956,0.07155555555555555,0,0,0
image193.jpg,"(997, 1500)",1,0,"(0, 0)",0,-1,0,0,1
image61.jpg,"(727, 729)",1,0,"(616, 444)",0.9424854637548544,0.4973555755561971,1,1,0
image75.jpg,"(881, 1323)",1,0,"(750, 461)",0.8783723416136185,0.30732615911795413,1,0,0
image179.jpg,"(683, 616)",1,0,"(269, 171)",0.8459730171708912,0.10322108345534407,0,0,0
image142.jpg,"(720, 960)",2,0,"(462, 190)",0.5305711668720953,0.06719184027777778,1,0,0
image142.jpg,"(720, 960)",2,1,"(0, 0)",0,-1,1,0,0
image214.jpg,"(341, 500)",1,0,"(160, 126)",0.7153127598180662,0.08435190615835778,0,1,0
image13.jpg,"(402, 715)",1,0,"(228, 276)",0.0,0.044170754618515815,1,0,1
image220.jpg,"(800, 1200)",1,0,"(201, 453)",0.74353854229926,0.08031875,1,0,0
image18.jpg,"(1200, 1800)",1,0,"(661, 406)",0.7997599373495035,0.10249351851851851,1,0,0
image112.jpg,"(902, 1355)",2,0,"(409, 285)",0.5835920177383592,0.055551828245555185,1,0,0
image112.jpg,"(902, 1355)",2,1,"(117, 101)",0.7652399481193255,0.012219667651221967,1,0,0
image82.jpg,"(465, 462)",1,0,"(390, 251)",0.7422282020414563,0.3404552436810501,1,0,0
image56.jpg,"(678, 563)",1,0,"(460, 372)",0.7867937474413751,0.35936591269903645,1,0,0
image64.jpg,"(1339, 1004)",1,0,"(701, 429)",0.9259708817922144,0.208996724082014,1,0,0
image156.jpg,"(466, 832)",1,0,"(276, 176)",0.940463807134553,0.11779877847474414,0,0,0
image153.jpg,"(739, 1280)",2,0,"(409, 307)",0.7442508710801393,0.09870390730717185,1,0,0
image153.jpg,"(739, 1280)",2,1,"(413, 256)",0.8324390769120339,0.10275710419485791,1,0,0
image103.jpg,"(2606, 4368)",1,0,"(0, 0)",0,-1,1,0,0
image178.jpg,"(670, 1024)",1,0,"(397, 267)",0.7470227118116174,0.15419776119402986,0,0,1
image255.jpg,"(683, 1024)",1,0,"(552, 326)",0.8559539347408829,0.2586532302342606,0,1,0
image0.jpg,"(1840, 3264)",1,0,"(452, 514)",0.6228723913205261,0.03724524456521739,1,0,0
image24.jpg,"(1339, 1004)",1,0,"(607, 494)",0.8487224050586104,0.22156928670679493,1,0,0
image15.jpg,"(610, 900)",1,0,"(289, 242)",0.8704980842911877,0.11082695810564663,1,0,0
image12.jpg,"(1952, 2479)",1,0,"(897, 568)",0.6868495113139529,0.0722739040729009,1,0,0
image66.jpg,"(753, 1004)",1,0,"(0, 0)",0,-1,1,0,0
image230.jpg,"(768, 1024)",1,0,"(378, 213)",0.7956074506533222,0.10144678751627605,0,0,0
image195.jpg,"(600, 800)",1,0,"(354, 128)",0.7485859136045586,0.077625,0,0,0
image54.jpg,"(2351, 2617)",1,0,"(1778, 1110)",0.8141395674571639,0.30309592727718365,1,0,0
image225.jpg,"(413, 550)",1,0,"(181, 114)",0.6880076445293837,0.06229804094210874,0,0,0
image191.jpg,"(582, 932)",1,0,"(0, 0)",0,-1,0,0,0
image180.jpg,"(912, 1366)",1,0,"(365, 197)",0.7904513605996415,0.04727354165061262,0,1,1
image27.jpg,"(753, 1004)",1,0,"(450, 269)",0.9181322442812965,0.16041412041078712,1,0,0
image68.jpg,"(1339, 1004)",1,0,"(579, 455)",0.8269280853706585,0.20945791144607528,1,0,0
image256.jpg,"(683, 1024)",1,0,"(0, 0)",0,-1,1,0,0
image94.jpg,"(417, 650)",1,0,"(150, 213)",0.0,0.06753735473159933,1,0,1
image94.jpg,"(417, 650)",1,1,"(171, 148)",0.6586628648608089,0.06753735473159933,1,0,1
image123.jpg,"(960, 1280)",2,0,"(228, 178)",0.6973808012953765,0.029453125,1,0,1
image123.jpg,"(960, 1280)",2,1,"(0, 0)",0,-1,1,0,1
image86.jpg,"(2736, 3126)",1,0,"(1415, 718)",0.6394985188153666,0.07592307303768057,1,0,0
image155.jpg,"(1141, 1922)",1,0,"(314, 466)",0.6503925767309064,0.043343325724281144,1,0,0
image79.jpg,"(1113, 999)",1,0,"(823, 661)",0.8172457865407883,0.4671463916746936,1,0,0
image251.jpg,"(1024, 683)",2,0,"(399, 138)",0.799918995544755,0.07854250549048317,0,1,0
image251.jpg,"(1024, 683)",2,1,"(246, 233)",0.5256237240042908,0.04292871522693997,0,1,0
image100.jpg,"(1536, 2048)",1,0,"(507, 327)",0.807443863426638,0.04392242431640625,0,0,0
image200.jpg,"(3456, 4608)",1,0,"(1422, 981)",0.8930210727754665,0.09241878054269548,1,0,0
image200.jpg,"(3456, 4608)",1,1,"(1408, 2032)",0.0,0.09241878054269548,1,0,0
image11.jpg,"(463, 617)",1,0,"(317, 170)",0.8916586768935763,0.19469949697379152,0,0,0
image259.jpg,"(768, 1024)",1,0,"(626, 279)",0.7817068599275272,0.17466227213541666,0,1,0
image106.jpg,"(440, 660)",1,0,"(52, 55)",0.47875179634571957,0.014132231404958678,1,0,1
image118.jpg,"(530, 750)",1,0,"(285, 196)",0.4301409250647829,0.06017610062893082,1,0,0
image42.jpg,"(600, 600)",1,0,"(410, 278)",0.7538480321621363,0.23844444444444443,1,0,0
image3.jpg,"(925, 1400)",1,0,"(713, 452)",0.8568274992116052,0.21316911196911198,1,0,0
image83.jpg,"(2191, 2009)",1,0,"(1760, 1155)",0.7944457501811228,0.41973783424157696,1,0,0
image163.jpg,"(360, 480)",1,0,"(282, 108)",0.8350453345575577,0.1893402777777778,0,0,0
image74.jpg,"(625, 816)",1,0,"(497, 752)",0.5133735473100903,0.37573529411764706,1,0,0
image165.jpg,"(613, 921)",1,0,"(325, 215)",0.8479320931912588,0.10997337811053663,0,0,0
image25.jpg,"(1080, 1920)",1,0,"(615, 421)",0.8462947005601034,0.10563368055555555,1,0,0
image25.jpg,"(1080, 1920)",1,1,"(301, 643)",0.05428036546405388,0.10563368055555555,1,0,0
image116.jpg,"(450, 800)",2,0,"(0, 0)",0,-1,1,0,1
image116.jpg,"(450, 800)",2,1,"(0, 0)",0,-1,1,0,1
image129.jpg,"(1125, 1500)",1,0,"(0, 0)",0,-1,0,0,1
image40.jpg,"(753, 1004)",1,0,"(483, 335)",0.8696563852813853,0.18604995687899134,1,0,0
